73.91,115
78.95,95
84.89,1138
52.38,21
52.17,69
37.88,198
100.00,17
100.00,2
100.00,6
100.00,45
100.00,5
0.00,61
100.00,16
75.00,8
100.00,7
100.00,11
100.00,20
0.00,4
0.00,2
10.00,30
0.00,8
0.00,126
85.00,80
1.68,1014
26.29,232
62.50,8
0.00,54
0.00,14
0.00,5
0.00,157
0.00,3
0.00,2
0.00,4
0.00,3
0.00,20
0.00,2
0.00,22
0.00,27
0.00,74
0.00,10
0.00,6
0.00,29
0.00,6
0.00,12
87.67,73
56.10,123
61.06,226
75.00,4
100.00,6
70.00,10
0.00,5
1.05,667
0.00,14
0.00,256
0.00,9
0.00,5
0.00,2
0.00,6
0.00,96
0.00,33
0.00,10
0.00,12
0.00,5
0.00,20
0.00,15
0.00,74
0.00,10
0.00,19
0.00,2
57.61,1038
0.00,144
1.14,175
0.00,5
0.00,6
0.00,5
0.00,3
0.00,2
93.10,29
0.00,2
0.00,5
0.00,7
0.00,2
0.00,56
0.00,105
62.50,8
75.22,912
11.32,53
2.17,600
0.00,89
0.00,127
0.00,5
0.00,8
0.00,48
0.00,5
0.00,16
0.00,35
0.00,44
0.00,19
0.00,2
0.00,10
0.00,2
0.00,22
29.00,200
14.46,83
0.00,47
0.00,6
9.61,4982
0.00,3
0.00,17
0.00,28
57.14,7
0.00,4
84.21,38
70.00,10
0.00,20
37.50,8
33.33,9
66.67,3
0.00,6
0.00,45
0.00,597
0.00,2
0.00,44
0.00,4
0.00,7
0.00,11
28.57,21
82.28,79
66.67,12
6.25,48
42.57,1830
28.57,14
100.00,5
0.00,2
0.00,12
57.14,7
100.00,4
95.24,21
70.00,10
100.00,20
40.00,15
32.00,25
0.00,91
0.00,9
0.00,5
0.00,38
0.00,4
0.00,2
80.72,83
78.87,549
75.00,8
75.00,16
97.70,87
100.00,33
0.00,5
0.00,6
69.87,239
33.33,12
93.75,32
0.00,34
82.76,1363
0.00,26
0.00,6
0.00,45
0.00,5
100.00,45
92.50,40
75.00,8
100.00,2
0.00,2
24.14,29
44.83,2699
100.00,44
0.00,8
100.00,31
78.26,161
10.89,101
71.43,14
60.00,5
0.00,2
100.00,4
0.00,4
100.00,5
100.00,11
75.00,8
100.00,2
26.36,220
0.00,2
0.00,3
0.00,17
100.00,4
100.00,28
67.10,231
83.33,18
93.48,46
50.00,4
100.00,4
84.38,32
0.00,10
0.00,64
0.00,10
89.29,140
11.67,60
62.50,8
59.61,510
100.00,2
0.00,8
100.00,21
0.00,2
80.56,72
64.08,618
62.50,8
0.00,8
100.00,31
0.00,80
0.00,6
75.38,195
100.00,2
93.33,15
100.00,19
0.00,2
0.00,3
100.00,34
45.35,86
70.59,17
93.06,144
81.64,207
0.00,8
62.09,786
100.00,7
100.00,7
88.31,77
0.00,16
76.67,30
100.00,2
50.00,12
0.00,4
0.00,2
9.32,118
83.63,727
0.00,6
0.00,27
21.54,65
100.00,12
84.09,44
95.35,43
0.00,2
49.53,2114
54.63,108
62.50,8
92.86,14
0.00,5
0.00,8
83.33,12
0.00,5
33.33,51
100.00,34
67.41,224
0.00,17
0.00,41
0.00,8
0.00,25
50.00,10
60.00,5
0.00,12
100.00,13
66.67,39
70.00,10
50.68,73
0.00,8
0.00,8
66.81,476
6.25,64
0.00,5
65.52,29
0.00,10
100.00,7
100.00,34
70.59,17
71.85,238
59.55,89
0.00,10
0.00,23
36.73,1620
0.00,3
100.00,5
0.00,8
0.00,13
75.95,79
76.92,13
50.00,144
57.14,14
0.00,2
35.48,31
0.00,12
46.72,122
25.37,134
0.00,10
37.55,1052
100.00,1
0.00,7
75.00,4
0.00,2
75.00,8
42.86,98
0.00,2
0.00,14
0.00,60
0.00,12
0.00,2
0.00,5
64.29,14
0.00,199
100.00,1
0.00,6
0.00,2
0.00,11
30.90,780
25.61,82
82.96,5880
76.09,92
0.00,47
0.00,4
0.00,6
0.00,50
0.00,5
0.00,3
75.00,12
75.00,8
100.00,4
100.00,8
100.00,9
96.55,29
100.00,23
19.15,47
64.71,17
78.55,289
0.00,1
0.00,6
0.00,48
0.00,5
0.00,5
11.11,18
3.21,249
0.00,81
0.00,6
0.00,5
