arrays,bitfields,comma_operators,compound_assignment,consts,divs,embedded_assigns,pre_incr_operator,pre_decr_operator,post_incr_operator,post_decr_operator,unary_plus_operator,jumps,longlong,int8,uint8,float,math64,inline_function,muls,safe_math,packed_struct,paranoid,pointers,structs,unions,volatiles,volatile_pointers,const_pointers,global_variables,builtins
0.0,0.0,0.01253083589844347,0.0,0.0,0.0,0.10771470160116449,0.06666666666666667,0.01818181818181818,0.007751937984496124,0.0,0.13043478260869565,0.058394160583941604,0.0,0.0893854748603352,0.06796116504854369,0.10833333333333334,0.0,0.0,0.0,0.16677275620623805,0.0,0.0,0.00017937219730941703,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0
0.0,0.0,0.0012443513000196477,0.03758169934640523,0.0,0.0,0.12227074235807861,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25063938618925835,0.0,0.10686139672975747,0.10294117647058824,0.24354243542435425,0.0,0.16593886462882096,0.11666666666666667,0.23636363636363636,0.13953488372093023,0.12121212121212122,0.052173913043478265,0.17518248175182483,0.3858267716535433,0.0,0.0,0.2833333333333333,0.1461794019933555,0.0,0.0,0.05537873965626989,0.0,0.10479041916167665,0.031748878923766814,0.0,0.0,0.0,0.0,0.18018018018018017,0.0,0.7894736842105263
0.0,0.0,0.006243587224659987,0.04738562091503268,0.0,0.0,0.1426491994177584,0.0,0.0,0.0,0.0,0.0,0.06569343065693431,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.07198443579766536,0.0,0.0,0.0,0.0590134529147982,0.0,0.0,0.0,0.0,0.0,0.0,0.894736842105263
0.4705882352941177,0.02127659574468085,0.246403388128452,0.24673202614379086,0.34317343173431736,0.0,0.44395924308588064,0.35,0.2909090909090909,0.0,0.0,0.10434782608695653,0.2992700729927007,0.25984251968503935,0.2458100558659218,0.19902912621359223,0.2,0.1893687707641196,0.6000000000000001,0.0,0.08052196053469127,0.14285714285714285,0.0,0.07730941704035874,0.1,0.1,0.37948717948717947,0.44680851063829785,0.24324324324324323,0.5914786967418546,0.8421052631578947
0.0,0.0,0.012443513000196478,0.10457516339869281,0.0,0.0,0.16739446870451238,0.15,0.18181818181818182,0.05813953488372093,0.0,0.1565217391304348,0.0948905109489051,0.047244094488188976,0.1787709497206704,0.16019417475728154,0.0875,0.0,0.4,0.0,0.12571610439210693,0.0,0.0,0.00017937219730941703,0.0,0.0,0.020512820512820513,0.0,0.0,0.13032581453634084,0.894736842105263
0.3964194373401535,0.0,0.15322985569891065,0.14869281045751634,0.3062730627306273,0.0,0.2751091703056769,0.3,0.32727272727272727,0.2751937984496124,0.16666666666666669,0.17391304347826086,0.2992700729927007,0.0,0.26256983240223464,0.14563106796116504,0.5208333333333334,0.0,0.6000000000000001,0.0,0.1384468491406747,0.0,0.08682634730538923,0.05183856502242152,0.0,0.0,0.0,0.0,0.22522522522522523,0.0,0.05263157894736842
0.0,0.0,0.003340100857947475,0.05555555555555556,0.0,0.0,0.1819505094614265,0.0,0.0,0.0,0.0,0.0,0.072992700729927,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.12840466926070038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315
0.0,0.0,0.01314209618617242,0.2696078431372549,0.0,0.0,0.23871906841339158,0.0,0.0,0.0,0.0,0.0,0.10218978102189781,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.13813229571984437,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.08521303258145363,0.9473684210526315
0.0,0.0,0.014539262558124304,0.0,0.0,0.0,0.1703056768558952,0.0,0.0,0.0,0.0,0.0,0.13138686131386862,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.20305537873965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.009714672429977951,0.0,0.03690036900369004,0.0,0.1208151382823872,0.03333333333333333,0.03636363636363636,0.0,0.030303030303030304,0.0782608695652174,0.072992700729927,0.3779527559055118,0.0335195530726257,0.06310679611650485,0.06666666666666667,0.13787375415282394,0.0,0.0,0.09325270528325906,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.07769423558897243,0.9473684210526315
0.0,0.0,0.0011133669526491583,0.05065359477124183,0.0,0.0,0.20232896652110627,0.0,0.0,0.0,0.0,0.0,0.145985401459854,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0019455252918287938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.549217368524462e-05,0.0016339869281045752,0.0,0.0,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031826861871419476,0.0,0.0,0.00035874439461883406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28900255754475707,0.02127659574468085,0.0979107996594407,0.0784313725490196,0.2656826568265683,0.0,0.1455604075691412,0.13333333333333333,0.19999999999999998,0.26356589147286824,0.2272727272727273,0.043478260869565216,0.1678832116788321,0.26771653543307083,0.223463687150838,0.2233009708737864,0.1125,0.14950166112956811,0.8,0.0,0.03882877148313176,0.0,0.10479041916167665,0.048430493273542596,0.0,0.30000000000000004,0.26666666666666666,0.1276595744680851,0.24324324324324323,0.3609022556390977,0.7894736842105263
0.5959079283887468,0.0,0.2013884340821272,0.26143790849673204,0.36531365313653136,0.0,0.3158660844250364,0.21666666666666667,0.34545454545454546,0.41860465116279066,0.2727272727272727,0.0782608695652174,0.1970802919708029,0.49606299212598426,0.3687150837988827,0.3203883495145631,0.45416666666666666,0.31727574750830567,0.4,0.0,0.08656906429026097,0.0,0.17065868263473055,0.09183856502242152,0.0,0.0,0.0,0.0,0.3018018018018018,0.0,1.0
0.1278772378516624,0.0,0.03425240683738293,0.07516339869281045,0.17343173431734316,0.0,0.06695778748180495,0.0,0.0,0.12015503875968991,0.10606060606060606,0.0,0.08759124087591241,0.015748031496062992,0.0,0.0,0.0,0.0049833887043189366,0.4,0.01556420233463035,0.0,0.0,0.04491017964071856,0.029955156950672645,0.0,0.0,0.1076923076923077,0.0851063829787234,0.12612612612612611,0.14786967418546365,0.42105263157894735
0.0,0.0,0.0048682515772698505,0.032679738562091505,0.0,0.0,0.10334788937409026,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.2992125984251969,0.0,0.0,0.0,0.2558139534883721,0.0,0.0019455252918287938,0.0,0.0,0.0,0.020269058295964124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.004431637086034886,0.042483660130718956,0.0,0.0,0.18631732168850074,0.0,0.0,0.0,0.0,0.0,0.058394160583941604,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.12256809338521402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894736842105263
0.4347826086956522,0.0,0.23740912960901173,0.2042483660130719,0.3800738007380074,0.0,0.3245997088791849,0.2833333333333333,0.34545454545454546,0.4883720930232558,0.13636363636363635,0.043478260869565216,0.30656934306569344,0.33858267716535434,0.1452513966480447,0.2524271844660194,0.225,0.17109634551495018,0.4,0.0,0.07606619987269254,0.0,0.24550898203592816,0.07730941704035874,0.05,0.1,0.2205128205128205,0.40425531914893614,0.2702702702702703,0.5338345864661653,0.894736842105263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0036675617263736983,0.03431372549019608,0.11070110701107011,0.0,0.06841339155749636,0.0,0.0,0.031007751937984496,0.0,0.0,0.08759124087591241,0.15748031496062992,0.0446927374301676,0.02427184466019417,0.075,0.07142857142857142,0.7000000000000001,0.0,0.03469127943984723,0.0,0.035928143712574856,0.13022421524663677,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.631578947368421
0.0,0.0,0.00803370663872334,0.05392156862745098,0.2177121771217712,0.0,0.20669577874818051,0.2,0.0,0.0,0.0,0.0,0.1094890510948905,0.06299212598425197,0.0,0.0,0.0,0.009966777408637873,0.4,0.0,0.0,0.0,0.0,0.039461883408071746,0.0,0.0,0.05128205128205128,0.14893617021276595,0.16216216216216217,0.10776942355889724,0.894736842105263
0.0,0.0,4.366144912349641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0
0.0,0.0,0.013098434737048923,0.25,0.0,0.0,0.23289665211062593,0.0,0.0,0.0,0.0,0.0,0.18248175182481752,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.1575875486381323,0.0,0.0,0.0,0.0,0.0,0.2,0.035897435897435895,0.0,0.0,0.08521303258145363,0.894736842105263
0.5959079283887468,0.0,0.19896522365577315,0.32026143790849676,0.3505535055350553,0.0,0.4716157205240175,0.4166666666666667,0.41818181818181815,0.0,0.0,0.1391304347826087,0.3795620437956204,0.44881889763779526,0.4748603351955307,0.2669902912621359,0.19583333333333333,0.3588039867109635,0.8,0.0,0.12635264162953533,0.0,0.0,0.10260089686098654,0.0,0.0,0.3384615384615385,0.2127659574468085,0.2747747747747748,0.38095238095238093,0.9473684210526315
0.25063938618925835,0.0425531914893617,0.11445848887724584,0.09150326797385622,0.33579335793357934,0.0,0.24454148471615722,0.0,0.0,0.0,0.0,0.0,0.1386861313868613,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.05524663677130045,0.05,0.2,0.0,0.0,0.25225225225225223,0.0,0.0
0.0,0.0,0.014037155893204097,0.0,0.05904059040590406,0.0,0.11499272197962154,0.03333333333333333,0.0,0.0,0.0,0.0782608695652174,0.06569343065693431,0.3307086614173228,0.1229050279329609,0.06310679611650485,0.04583333333333333,0.15282392026578073,0.0,0.0,0.09929980903882876,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.08020050125313283,0.9473684210526315
0.0,0.0,4.366144912349641e-05,0.0,0.0,0.0,0.002911208151382824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611295681063123,0.1,0.0,0.0,0.0,0.0,0.00017937219730941703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00013098434737048926,0.0016339869281045752,0.0,0.0,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017937219730941703,0.0,0.0,0.0,0.0,0.0,0.005012531328320802,0.0
0.0,0.0,0.010194948370336411,0.08823529411764706,0.0,0.0,0.11499272197962154,0.13333333333333333,0.2545454545454545,0.04263565891472868,0.0,0.06956521739130435,0.1094890510948905,0.047244094488188976,0.1452513966480447,0.09223300970873785,0.1,0.0033222591362126247,0.6000000000000001,0.0,0.08847867600254614,0.0,0.0,0.00017937219730941703,0.0,0.0,0.06666666666666667,0.0,0.0,0.12280701754385964,0.9473684210526315
0.41943734015345274,0.6382978723404256,0.16475647826751372,0.09640522875816994,0.2693726937269373,0.0,0.20232896652110627,0.21666666666666667,0.19999999999999998,0.22868217054263565,0.13636363636363635,0.2,0.22627737226277372,0.0,0.5418994413407822,0.09223300970873785,0.15,0.0,0.30000000000000004,0.0,0.1031190324633991,0.7142857142857142,0.08383233532934133,0.0590134529147982,0.30000000000000004,0.2,0.0,0.0,0.21171171171171171,0.0,0.05263157894736842
0.0792838874680307,0.0,0.04184949898487131,0.07189542483660132,0.0,0.0,0.11935953420669579,0.0,0.01818181818181818,0.07364341085271317,0.045454545454545456,0.1391304347826087,0.1094890510948905,0.1732283464566929,0.0893854748603352,0.058252427184466014,0.05416666666666667,0.11960132890365449,0.0,0.0,0.11903246339910883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40920716112531974,0.0,0.20913834130154782,0.8643790849673203,0.0,0.0,0.7379912663755459,0.0,0.0,0.0,0.0,0.0,0.45985401459854014,0.0,0.48044692737430167,0.0,0.0,0.0016611295681063123,0.0,0.0,0.8198599618077657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13784461152882205,0.0
0.0,0.0,8.732289824699282e-05,0.0,0.0,0.0,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0,0.0,0.0,0.00017937219730941703,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0
0.0,0.0,0.02787783526535246,0.09640522875816994,0.0,0.0,0.3304221251819505,0.0,0.0,0.0,0.0,0.0,0.27007299270072993,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0019455252918287938,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.07769423558897243,0.0
0.2762148337595908,0.0,0.16355578841661755,0.07516339869281045,0.0,0.0,0.5793304221251819,0.11666666666666667,0.12727272727272726,0.28294573643410853,0.0,0.7913043478260869,0.46715328467153283,0.0,0.28491620111731847,0.2524271844660194,0.2708333333333333,0.0,0.0,0.0,0.7644812221514958,0.0,0.0,0.00017937219730941703,0.0,0.0,0.0,0.0,0.0,0.11278195488721804,0.0
0.0,0.0,0.0066365402667714546,0.06699346405228758,0.0,0.0,0.2547307132459971,0.0,0.0,0.0,0.0,0.0,0.1094890510948905,0.047244094488188976,0.0,0.0,0.0,0.0016611295681063123,0.0,0.15369649805447472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315
0.0,0.0,0.027943327439037702,0.0,0.0,0.0,0.3420669577874818,0.0,0.0,0.0,0.0,0.0,0.17518248175182483,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.4185232336091661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0851063829787234,0.0028379941930272664,0.0,0.28044280442804426,0.0,0.042212518195050945,0.03333333333333333,0.0,0.0,0.015151515151515152,0.0,0.014598540145985401,0.0,0.0782122905027933,0.06310679611650485,0.0,0.0016611295681063123,0.8,0.0,0.023551877784850413,0.14285714285714285,0.029940119760479042,0.029775784753363226,0.05,0.0,0.0,0.0,0.25225225225225223,0.0,0.05263157894736842
0.0,0.0,0.00085139825790818,0.0392156862745098,0.0,0.0,0.16739446870451238,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19437340153452687,0.0,0.06540485078699762,0.2549019607843137,0.0,0.0,0.3784570596797671,0.0,0.0,0.2596899224806202,0.0,0.5304347826086957,0.2846715328467153,0.0,0.0,0.0,0.20416666666666666,0.0016611295681063123,0.0,0.42996108949416345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10025062656641603,0.0
0.0,0.0,0.0024450411509157987,0.0196078431372549,0.0,0.0,0.058224163027656484,0.1,0.10909090909090909,0.027131782945736434,0.06060606060606061,0.017391304347826087,0.014598540145985401,0.1732283464566929,0.18994413407821228,0.10679611650485436,0.10833333333333334,0.06478405315614619,0.5,0.0,0.01750477402928071,0.0,0.07185628742514971,0.2148878923766816,0.0,0.1,0.0,0.0,0.0,0.0,0.3684210526315789
0.0,0.0,0.009780164603663197,0.01797385620915033,0.047970479704797044,0.0,0.06841339155749636,0.11666666666666667,0.10909090909090909,0.03488372093023256,0.015151515151515152,0.11304347826086956,0.051094890510948905,0.0,0.15083798882681565,0.1407766990291262,0.0,0.0,0.8,0.0,0.09579885423297262,0.0,0.0,0.00017937219730941703,0.0,0.0,0.046153846153846156,0.0,0.0,0.09774436090225563,0.0
0.0025575447570332483,0.0,6.549217368524462e-05,0.0,0.0,0.0,0.002911208151382824,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0033222591362126247,0.1,0.0,0.0,0.0,0.0,0.00035874439461883406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0023358875281070577,0.0196078431372549,0.0,0.0,0.046579330422125184,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.12598425196850394,0.0335195530726257,0.029126213592233007,0.0,0.0664451827242525,0.0,0.0,0.0,0.0,0.0,0.012556053811659192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.366144912349641e-05,0.0,0.0,0.0,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0005381165919282511,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0
0.0,0.0,0.016373043421311153,0.0,0.0,0.0,0.2081513828238719,0.08333333333333333,0.14545454545454545,0.0,0.0,0.0,0.1386861313868613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23933800127307445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.002248564629860065,0.021241830065359478,0.0,0.0,0.06841339155749636,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.03937007874015748,0.0,0.0,0.0,0.0016611295681063123,0.0,0.04085603112840467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579
0.3069053708439898,0.0,0.09926430458226909,0.16339869281045752,0.23616236162361623,0.0,0.17176128093158663,0.15,0.19999999999999998,0.24806201550387597,0.18181818181818182,0.017391304347826087,0.145985401459854,0.3858267716535433,0.1675977653631285,0.16019417475728154,0.24166666666666667,0.17109634551495018,0.6000000000000001,0.0,0.05697008274984086,0.0,0.0,0.04932735426008968,0.0,0.1,0.11282051282051282,0.3191489361702128,0.19369369369369369,0.19298245614035087,0.894736842105263
