0,4,2,2,2,2,6,9,2,9,0,3,0,1,0,4,0,5,1,106,4,4,2,0,2,0,1,0,0,0,2,1,2,2,0,0,2,0,6,0,14,3,1,1,0,1,0,5,9,4,0,3,1,3,2,56,0,6,5,0,5,6,15,0,3,0,0,2,0,3,9,0,1,2,0,1,8,0,1,2,0,10,0,4,1,0,3,13,0,6,0,0,2,1,0,217,0,5,1,2,15,1,31,3,0,0,0,6,0,0,0,16,0,4,2,0,1,18,4,3,2,1,1,8,0,0,3,0,0,0,1,3,0,3,2,1,1,0,0,1,4,0,0,5,10,0,1,2,3,0,11,9,2,0,3,10,0,1,2,1,0,1,5,7,4,0,0,1,0,0,1,0,1,0,0,1,2,0,0,6,2,0,0,0,1,0,10,2,2,0,1,2,0,0,46,0,2,2,0,2,1,0,2,5,21,0,1,0,4,4,4,98,0,5,0,0,2,4,0,29,9,0,3,21,0,1,13,0,12,1,1,0,1,0,0,0,0,8,0,3,0,7,5,1,0,0,4,1,5,10,2,6,0,1,0,0,0,2,1,3,1,4,0,2,4,0,0,2,1,3,10,1,0,4,2,0,2,2,0,0,0,0,6,0,0,0,4,18,2,1,1,0,1,0,2,0,5,3,1,3,1,6,13,3,0,2,0,1,0,0,2,37,0,0,0,0,7,0,1,1,2500,0,7,4,1,2,0,0,0,1,1,25,5,2,0,1,0,5,0,3,6,0,3,1,0,1,0,0,1,5,1,0,0,0,0,6,0,0,2,3,0,3,0,2,2,0,0,0,2,2,2,0,0,13,1,2,6,5,0,0,8,2,4,2,2,0,1,0,5,3,0,1,3,0,0,4,1,6,0,0,2,2,6,0,1,0,3,0,0,5,2,2,0,3,0,0,0,3,3,3,7,7,4,2,2,28,1,0,8,0,2,0,0,0,280,6,2,0,0,8,2,1,0,7,0,1,5,0,2,0,0,0,0,1,0,7,1,14,2,0,0,22,0,0,1,3,1,0,1,0,3,0,2,2,3,1,0,46,0,0,0,15,11,1,2,1,4,0,1,9,1,0,9,7,0,0,1,1,1,1,0,7,0,4,0,1,0,0,0,0,54,1,0,2,7,0,4,0,8,0,0,2,3,3,1,4,16,1,5,2,0,1,4,0,0,0,0,0,1,0,5,0,1,0,0,21,0,0,0,0,0,2,2,3,0,4,2,2,1,0,1,1,1,12,0,2,0,0,0,2,5,4,2,0,0,1,5,7,4,3,1,0,67,2,3,5,10,0,1,1,0,7,6,1,0,0,16,0,7,3,0,1,6,0,2,6,0,0,0,7,2,0,8,0,0,2,1,3,17,11,0,1,0,0,4,0,0,0,0,10,1,0,0,0,3,1,1,2,0,0,2,0,0,0,4,2,0,0,6,9,7,0,0,10,0,2,1,0,2,0,0,3,0,0,6,0,0,5,2,2,2,3,3,6,0,0,0,0,0,0,15,2,2,29,5,0,1,7,6,0,0,0,4,0,6,2,3,1,0,0,2,1,1,1,0,0,0,0,0,0,5,3,6,3,2,7,0,1,23,0,0,0,12,6,0,4,5,0,1,0,0,0,1,0,9,4,1,2,15,1,0,2,0,16,4,0,0,4,2,1,15,0,9,3,0,2,3,4,1,0,2,4,1,0,4,0,0,0,5,2,0,1,0,0,1,3,3,3,1,3,0,0,1,7,0,0,1,2,0,0,12,0,10,2,1,2,0,20,0,1,1,1,1,1,3,6,2,1,18,7,1,2,1,1,12,2,2,3,1,1,2,2,0,2,0,2,2,0,7,10,4,0,2,3,4,6,0,0,0,2,2,9,0,1,0,2,6,4,3,2,1,5,0,1,1,73,0,2,1,2,1,0,37,2,2,13,2,1,0,0,4,25,0,0,2,6,0,1,4,1,0,1,4,0,3,7,6,7,1,0,3,0,0,3,0,0,0,1,0,1,3,2,0,0,4,2,4,0,3,0,0,0,3,0,0,3,7,2,3,0,0,3,4,1,0,5,0,0,7,3,1,1,0,0,2,3,1,0,4,1,0,12,0,5,0,1,0,0,0,7,2,0,2,0,0,2,1,4,0,0,0,2,0,1,0,0,3,1,2,0,3,6,3,5,2,2,10,0,2,0,6,0,1,7,0,0,0,1,0,2,0,1,0,4,5,7,0,1,3,59,4,0,21,2,1,1,1,0,0,8,1,3,4,1,0,19,2,0,0,0,1,10,0,0,3,10,1,1,2,1,0,8,7,0,0,0,1,5,3,2,2,2,2,8,1,2,1,0,0,1,0,0,0,0,1,0,3,30,0,0,5,0,0,2,1,0,0,2,6,2,0,4,1,1,1,0,1,2,0,0,2,1,6,0,0,1,2,1,0,0,2,3,2,15,0,0,1,9,6,2,5,12,0,3,3,1,0,2,0,3,0,0,0,0,0,2,1,14,0,0,0,0,1,0,4,0,1,5,1,0,2,3,0,0,3,8,1,0,0,1,0,3,5,1,0,0,0,5,2,6,0,3,1,0,71,2,1,1,1,0,0,3,12,0,0,3,1,1,0,2,6,1,0,5,9,0,1,0,0,1,7,1,3,1,3,30,1,1,2,0,2,5,0,2,2,2,4,1,1,0,0,2,1,0,0,0,3,0,1,2,0,0,3,4,0,0,0,3,1,2,0,1,0,2,0,0,0,0,5,0,0,2,6,0,1,0,0,10,2,4,0,4,0,2,1,0,4,6,3,1,0,3,2,5,0,0,1,0,2,0,2,3,16,0,4,1,0,25,0,2,6,0,4,10,3,4,0,1,2,2,0,2,0,0,4,5,0,17,1,0,0,3,1,2,1,2,0,0,2,0,1,0,0,3,5,0,5,1,0,5,0,0,6,31,1,1,0,10,0,0,1,1,0,3,0,1,3,5,1,1,3,0,0,5,2,8,0,13,92,0,1,2,4,5,3,1,1,2,1,0,0,0,0,2,7,1,3,1,7,1,0,0,2,0,1,4,2,1,1,1,3,11,2,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,2,1,1,2,1,1,0,9,1,2,0,10,0,0,0,30,5,0,7,0,1,0,3,12,2,6,2,1,0,1,0,0,0,6,0,0,2,2,0,1,1,0,1,7,1,2,0,0,1,1,5,0,0,0,2,8,1,0,0,0,5,4,0,4,2,0,0,0,2,0,0,0,5,4,0,2,0,0,7,38,0,2,3,1,6,0,0,2,0,4,1,0,2,3,0,7,1,0,18,1,1,7,0,2,0,0,0,2,3,1,1,1,2,1,0,17,0,0,0,0,16,17,2,1,1,4,0,0,0,2,5,4,1,2,2,2,1,0,7,0,0,0,3,0,4,0,24,0,4,1,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,2,0,4,4,2,4,1,9,7,0,1,14,1,8,4,4,3,0,0,1,0,12,0,0,0,3,194,0,0,3,0,2,0,0,4,0,0,0,0,1,3,1,11,2,0,0,4,4,2,3,6,1,0,0,0,8,1,1,0,2,2,1,0,2,0,1,4,1,0,3,2,30,4,1,1,3,0,0,0,2,0,5,2,1,0,0,0,6,1,0,0,1,0,0,0,7,2,12,4,3,3,0,0,1,5,3,2,3,3,2,12,0,39,0,0,0,1,0,0,1,0,1,6,4,0,7,7,0,1,0,0,0,5,10,2,0,0,0,1,0,1,0,4,2,4,0,1,0,0,1,2,0,4,2,6,2,1,2,6,3,1,0,0,2,1,2,0,0,3,0,2,1,4,0,0,12,2,2,1,3,2,0,0,0,0,0,5,5,1,3,2,2,2,2,2,2,0,0,0,6,3,1,1,3,3,2,1,0,2,0,5,0,1,7,6,3,0,1,3,0,4,0,0,2,2,0,0,0,3,3,0,0,4,0,0,1,9,1,7,0,0,2,0,1,1,1,3,8,1,0,15,4,0,0,0,0,0,1,0,3,38,1,3,1,0,0,5,0,1,0,2,0,1,0,0,0,0,5,0,1,16,0,9,1,9,0,0,0,2,0,0,1,3,0,2,3,2,0,0,2,0,4,11,0,0,10,0,1,6,5,0,3,1,0,0,5,12,32,2,1,8,3,1,6,2,1,0,6,0,10,6,1,7,0,0,1,0,2,1,260,0,3,3,2,2,1,0,1,0,0,1,3,0,0,0,5,0,0,5,3,1,1,0,3,2,0,0,0,1,0,6,0,4,5,0,4,12,3,0,0,4,6,0,4,0,1,0,0,1,0,0,0,2,0,0,4,0,0,4,0,0,1,0,0,0,7,8,5,4,1,0,0,0,2,8,4,1,1,0,2,0,6,1,12,0,2,0,0,2,1,0,0,1,0,1,6,1,1,0,0,0,0,15,0,0,0,0,1,8,0,4,5,6,9,0,0,2,9,0,0,5,0,8,0,0,0,0,0,1,0,2,25,2,0,3,6,3,0,3,1,0,4,3,0,1,6,5,0,1,2,1,2,0,0,0,2,0,1,2,7,6,11,0,1,1,6,8,2,2,2,0,5,0,7,5,0,1,1,12,5,1,4,12,5,4,0,0,0,1,0,9,3,0,1,1,10,0,2,0,0,6,0,0,0,8,0,0,1,0,2,0,0,1,0,2,2,1,5,11,2,0,5,1,0,0,0,1,27,0,0,2,0,2,3,0,4,4,0,1,2,0,0,3,6,0,0,5,0,0,1,2,1,0,2,2,1,1,0,2,2,1,6,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,5,4,6,0,0,20,0,1,1,0,0,1,5,1,0,2,8,1,2,6,0,0,0,1,1,0,3,0,6,6,2,3,1,10,0,22,2,0,2,3,14,0,1,7,2,6,41,1,1,0,2,0,2,6,2,1,1,0,0,0,2,0,0,0,0,4,5,26,0,2,1,1,8,2,0,0,0,30,0,0,0,1,22,0,4,6,0,2,0,11,18,2,1,1,1,0,0,7,1,0,2,0,3,3,0,0,3,12,0,0,2,2,0,20,2,3,2,10,2,0,0,195,2,2,0,3,0,6,0,0,1,0,0,2,0,0,15,10,3,0,6,0,4,1,4,0,0,0,255,2,2,0,0,4,1,3,0,0,1,0,0,0,8,61,0,2,1,0,0,0,1,0,13,0,2,0,0,1,0,2,0,13,0,1,0,3,4,4,0,3,2,0,19,2,4,10,16,1,0,0,13,2,0,1,1,1,2,6,2,3,0,14,0,7,0,11,4,2,3,0,3,1,9,2,1,1,0,1,1,1,2,25,0,0,1,0,7,18,0,1,0,0,4,2,4,1,4,0,26,0,3,5,1,1,1,8,0,1,10,39,3,0,0,0,4,0,1,0,1,1,0,1,10,0,0,1,17,0,14,2,1,0,0,0,1,0,0,4,0,0,0,0,1,4,3,1,0,0,1,1,3,4,0,1,0,2,0,0,0,0,1,3,3,12,0,0,11,2,1,7,0,3,1,0,2,0,1,1,0,2,0,0,3,9,2,0,9,0,7,0,4,0,0,1,0,0,3,0,0,5,5,1,0,3,0,2,2,0,0,0,0,5,2,5,7,0,0,3,0,1,8,0,0,2,0,1,4,0,3,0,2,1,6,5,2,0,0,0,2,1,0,0,0,1,3,0,2,0,1,2,3,1,116,0,1,24,24,0,24,0,4,0,3,0,1,5,5,1,3,0,0,2,0,0,2,0,1,6,0,6,0,4,5,3,1,3,0,1,0,3,5,3,3,8,1,0,6,0,1,1,10,5,21,9,2,0,1,0,1,2,6,0,0,0,0,0,5,4,1,2,2,3,1,3,6,4,4,9,0,0,0,3,0,0,12,1,0,9,3,0,0,2,0,0,4,2,0,15,2,3,2,14,1,2,3,0,0,2,9,1,10,1,1,1,1,8,4,0,0,10,2,7,1,0,4,0,0,0,0,0,1,1,2,8,1,3,0,5,0,11,3,5,0,1,4,0,0,0,2,6,0,0,0,7,3,2,0,3,0,17,0,1,0,3,0,3,1,3,2,18,5,0,0,1,1,0,2,0,4,1,0,0,25,0,1,0,3,6,0,0,0,0,10,8,0,4,2,1,3,2,1,1,5,0,1,6,0,2,2,0,0,2,0,0,2,0,1,7,0,0,1,17,0,2,4,0,0,4,8,0,3,1,1,11,1,0,0,0,13,4,0,0,0,0,2,6,6,2,0,2,3,4,78,1,1,6,0,19,1,10,2,1,0,0,2,0,2,1,4,34,0,1,3,0,1,2,1,1,0,1,1,2,1,4,0,0,0,1,1,2,2,0,0,7,1,3,1,0,2,1,0,1,4,0,0,1,4,0,0,1,10,0,2,4,2,0,0,0,8,4,0,0,0,2,1,0,0,3,0,0,0,2,1,2,0,0,1,1,25,4,0,2,2,12,4,1,9,1,35,0,0,3,0,0,0,2,0,0,0,3,0,8,0,1,1,0,1,0,0,0,1,0,6,0,1,0,2,0,1,3,0,5,0,0,2,0,0,3,3,2,2,6,0,3,0,1,2,5,2,2,3,0,0,3,2,2,1,0,0,4,2,0,4,14,2,2,3,35,2,0,0,0,1,0,3,3,2,0,1,0,5,1,6,0,0,0,1,3,5,1,1,5,2,12,20,1,2,2,8,2,3,1,11,1,0,6,1,1,5,0,3,4,8,12,2,2,2,0,0,1,0,0,1,0,1,2,1,1,0,2,1,2,0,2,0,0,0,0,5,5,9,0,0,0,5,10,0,1,3,3,0,21,7,0,1,2,0,3,0,0,4,7,1,0,5,0,12,1,1,8,0,0,3,0,0,0,0,12,6,0,1,0,0,0,3,1,0,1,1,70,1,0,3,0,2,0,4,10,0,5,1,2,3,2,0,0,2,1,6,0,6,0,0,2,0,0,3,1,4,2,11,1,3,0,8,0,0,1,2,4,3,0,1,2,8,6,6,1,2,8,0,2,3,4,0,1,0,6,3,0,3,9,15,3,0,0,0,0,1,12,1,5,0,0,2,0,6,3,1,1,4,1,0,1,0,0,8,1,2,2,18,0,5,0,2,8,10,0,0,6,3,19,0,1,435,6,0,1,1,7,1,3,0,0,2,1,0,0,5,2,0,6,4,35,0,0,1,6,9,1,2,3,0,0,1,0,2,0,0,0,0,6,2,5,2,0,1,0,0,0,0,6,0,17,1,0,9,3,2,2,1,1,0,2,0,1,0,2,7,1,5,0,2,0,2,0,0,1,4,0,1,0,2,0,1,0,2,1,5,6,8,0,0,0,3,5,0,0,1,2,4,0,1,4,0,0,12,2,0,0,0,1,1,0,0,3,0,0,0,2,0,0,9,3,0,0,0,0,4,0,0,0,0,0,2,1,0,3,0,2,17,0,0,0,0,2,0,0,0,1,0,0,0,8,2,1,2,2,0,6,0,8,1,0,10,0,17,0,0,2,0,0,5,0,1,0,3,9,2,3,6,7,0,0,0,0,2,3,5,2,3,3,2,1,0,2,2,2,1,3,0,0,13,0,0,6,2,0,1,3,0,0,0,0,6,5,1,1,6,0,2,5,2,0,5,2,1,2,2,3,0,2,0,6,3,1,0,7,0,283,0,2,4,0,0,0,0,1,111,10,2,0,4,0,0,0,21,5,0,60,0,0,4,1,0,4,0,7,0,0,2,0,0,2,3,0,1,0,0,0,0,4,0,6,2,1,0,1,5,0,3,0,2,2,0,0,0,1,2,3,0,4,0,1,3,12,1,0,7,1,1,2,2,2,1,1,0,2,0,0,0,0,1,0,1,0,1,1,0,0,1,5,3,0,0,0,1,0,2,1,2,0,0,0,9,0,1,7,2,1,2,0,0,1,0,5,0,0,1,2,10,0,3,1,0,1,2,6,0,3,0,0,0,14,0,0,2,3,3,4,2,0,0,0,3,0,6,3,0,0,1,13,0,0,0,0,8,0,0,0,0,3,7,0,4,0,1,17,0,0,2,6,0,7,1,6,3,0,0,4,0,1,2,4,0,0,3,0,3,20,2,1,1,1,0,1,0,0,0,5,2
