46.43,28
52.94,17
64.71,17
36.79,212
0.00,53
52.31,65
70.97,124
86.54,156
95.24,21
100.00,2
100.00,14
100.00,5
100.00,45
0.00,61
87.37,1298
91.67,24
100.00,7
75.00,8
100.00,11
90.91,22
100.00,15
0.00,19
30.77,13
0.00,2
50.00,4
17.91,67
28.95,38
0.00,8
0.00,17
29.41,17
26.60,188
0.00,2
0.00,19
100.00,1
1.68,1251
4.29,70
41.18,17
62.50,8
0.00,17
27.27,209
0.00,53
0.00,23
0.00,104
0.00,14
0.00,12
0.00,144
0.00,5
0.00,161
0.00,6
0.00,2
0.00,28
0.00,27
0.00,19
0.00,6
0.00,130
0.00,2
0.00,2
0.00,9
0.00,2
0.00,10
0.00,29
0.00,3
0.00,6
0.00,2
0.00,11
0.00,19
0.00,18
0.00,2
46.67,15
0.00,8
29.41,17
55.13,156
3.77,53
8.70,23
87.67,73
75.00,260
75.00,4
100.00,6
84.21,19
1.46,480
0.00,6
0.00,5
0.00,5
0.00,4
0.00,33
0.00,11
1.00,703
0.00,14
0.00,256
0.00,9
0.00,5
0.00,2
0.00,6
0.00,96
0.00,33
0.00,10
0.00,12
0.00,84
0.00,5
0.00,15
0.00,3
0.00,17
0.00,10
0.00,19
0.00,2
0.00,2
54.88,1106
0.00,146
0.00,42
0.00,5
0.00,4
0.00,251
0.00,11
1.13,177
0.00,4
0.00,34
0.00,2
0.00,14
0.00,5
0.00,4
0.00,4
0.00,5
0.00,14
100.00,29
0.00,2
100.00,1
15.94,69
28.95,38
79.58,906
41.67,12
0.00,17
29.41,17
26.60,188
0.00,2
11.11,54
0.00,19
2.17,600
0.00,91
0.00,125
0.00,5
0.00,6
0.00,48
0.00,5
0.00,2
0.00,10
0.00,16
0.00,24
0.00,2
0.00,19
0.00,38
0.00,44
40.11,182
54.93,71
0.00,47
0.00,6
0.00,5
51.94,4199
55.26,38
0.00,21
57.14,7
100.00,6
88.00,25
100.00,6
100.00,24
70.00,10
100.00,14
45.00,20
37.50,8
0.00,2
0.00,2
0.00,3
23.81,21
66.67,3
0.00,6
0.00,45
0.00,594
0.00,2
0.00,4
0.00,7
21.43,28
0.00,11
0.00,44
86.42,81
55.56,180
48.78,41
28.57,14
6.25,48
100.00,13
58.42,2078
100.00,7
100.00,2
18.18,11
100.00,6
80.00,10
100.00,15
36.00,25
100.00,5
36.36,11
0.00,2
0.00,2
0.00,11
0.00,4
0.00,39
0.00,109
0.00,5
0.00,4
0.00,4
0.00,9
77.11,83
50.00,4
80.81,568
100.00,5
75.00,8
100.00,33
84.21,19
97.70,87
15.79,19
0.00,8
90.42,240
0.00,36
100.00,32
72.73,11
85.25,1471
0.00,26
0.00,8
0.00,5
0.00,45
0.00,5
75.00,4
100.00,4
75.00,8
75.00,4
29.03,31
0.00,2
100.00,45
92.50,40
0.00,2
56.62,2831
80.00,15
0.00,8
90.32,31
73.81,168
0.00,53
88.24,34
73.39,124
71.43,14
100.00,9
76.03,267
60.00,5
0.00,6
100.00,7
100.00,5
100.00,11
100.00,28
100.00,4
100.00,6
26.61,233
0.00,2
100.00,2
0.00,17
100.00,4
75.00,8
75.00,4
68.75,16
20.00,10
55.00,20
57.81,64
84.38,32
0.00,7
93.48,46
100.00,2
0.00,2
0.00,19
100.00,4
70.59,17
41.67,12
0.00,17
80.00,200
0.00,53
0.00,23
11.67,60
9.88,81
61.04,521
100.00,2
100.00,21
100.00,8
0.00,2
0.00,11
0.00,19
0.00,2
75.00,72
65.77,634
100.00,15
0.00,8
100.00,31
0.00,2
0.00,80
0.00,6
74.40,207
94.44,18
100.00,4
0.00,3
100.00,19
0.00,2
100.00,15
70.59,17
0.00,17
80.37,214
0.00,53
0.00,23
45.35,86
88.89,144
0.00,8
100.00,12
64.13,828
100.00,7
89.02,82
100.00,7
50.00,12
80.00,30
0.00,19
0.00,2
0.00,2
0.00,19
0.00,4
0.00,2
9.32,118
84.35,735
0.00,6
21.13,71
0.00,9
95.35,43
63.16,19
86.36,44
0.00,2
54.14,2137
57.63,118
62.50,8
100.00,14
0.00,5
85.71,14
75.00,4
100.00,5
41.82,55
100.00,34
0.00,15
0.00,2
73.99,223
0.00,15
0.00,8
0.00,17
0.00,166
0.00,53
0.00,23
0.00,25
50.00,10
0.00,3
60.00,5
100.00,13
0.00,9
61.54,26
80.00,10
0.00,19
20.00,15
0.00,12
0.00,17
8.90,146
0.00,16
50.68,73
0.00,25
0.00,8
0.00,6
71.66,494
10.77,65
100.00,12
80.00,10
100.00,5
100.00,7
0.00,5
62.50,24
70.59,17
0.00,17
73.80,229
0.00,53
0.00,23
56.99,93
0.00,10
100.00,12
59.09,110
0.00,23
47.69,1820
0.00,8
100.00,3
0.00,13
55.24,143
100.00,5
84.62,13
100.00,14
0.00,3
0.00,2
0.00,19
0.00,2
33.33,15
41.67,12
0.00,17
19.88,166
0.00,53
0.00,23
65.57,122
0.00,10
33.33,9
59.32,59
59.87,1186
100.00,1
0.00,11
75.00,4
42.86,14
52.48,101
100.00,2
0.00,2
75.00,8
75.00,4
16.67,12
64.29,14
100.00,2
60.00,5
0.00,19
0.00,199
0.00,2
100.00,1
0.00,6
0.00,11
30.99,781
27.50,80
84.14,6209
76.60,94
0.00,61
0.00,8
0.00,52
100.00,5
0.00,2
0.00,5
100.00,6
100.00,9
75.00,12
75.00,8
18.64,59
100.00,23
96.55,29
100.00,8
73.91,23
