ts,vn,per,num
kconfig,610,100.00,5
kconfig,610,100.00,2
kconfig,610,85.00,20
kconfig,610,66.67,6
kconfig,610,100.00,23
kconfig,610,66.67,12
kconfig,610,97.80,91
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,80.32,630
kconfig,610,14.13,92
kconfig,610,44.44,18
kconfig,610,24.00,125
kconfig,610,0.00,4
kconfig,610,97.14,105
kconfig,610,0.00,5
kconfig,610,66.67,6
kconfig,610,19.12,68
kconfig,610,90.48,21
kconfig,610,0.00,3
kconfig,610,100.00,3
kconfig,610,100.00,5
kconfig,610,100.00,2
kconfig,610,70.00,10
kconfig,610,100.00,4
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,61.90,21
kconfig,610,0.00,8
kconfig,610,82.35,17
kconfig,610,76.92,208
kconfig,610,0.00,53
kconfig,610,80.65,31
kconfig,610,75.97,129
kconfig,610,13.33,180
kconfig,610,40.74,27
kconfig,610,0.00,10
kconfig,610,100.00,5
kconfig,610,80.95,147
kconfig,610,80.98,3355
kconfig,610,0.00,8
kconfig,610,3.17,63
kconfig,610,100.00,2
kconfig,610,80.00,5
kconfig,610,92.86,42
kconfig,610,0.00,9
kconfig,610,100.00,4
kconfig,610,90.48,42
kconfig,610,34.01,147
kconfig,610,100.00,2
kconfig,610,35.71,14
kconfig,610,100.00,4
kconfig,610,46.88,32
kconfig,610,100.00,17
kconfig,610,100.00,2
kconfig,610,100.00,19
kconfig,610,100.00,8
kconfig,610,75.76,99
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,56.00,25
kconfig,610,0.00,102
kconfig,610,0.00,11
kconfig,610,0.00,55
kconfig,610,0.00,10
kconfig,610,67.33,603
kconfig,610,37.65,85
kconfig,610,75.00,4
kconfig,610,54.76,42
kconfig,610,30.59,170
kconfig,610,25.00,8
kconfig,610,100.00,10
kconfig,610,35.71,14
kconfig,610,50.00,4
kconfig,610,0.00,8
kconfig,610,75.00,4
kconfig,610,60.49,81
kconfig,610,100.00,8
kconfig,610,100.00,27
kconfig,610,100.00,4
kconfig,610,93.48,46
kconfig,610,0.00,2
kconfig,610,0.00,15
kconfig,610,41.67,12
kconfig,610,82.35,17
kconfig,610,74.39,164
kconfig,610,0.00,53
kconfig,610,84.62,26
kconfig,610,67.46,126
kconfig,610,19.37,315
kconfig,610,22.58,31
kconfig,610,0.00,10
kconfig,610,0.00,12
kconfig,610,100.00,5
kconfig,610,67.31,156
kconfig,610,86.00,1878
kconfig,610,66.67,6
kconfig,610,100.00,5
kconfig,610,0.00,67
kconfig,610,86.67,15
kconfig,610,63.16,57
kconfig,610,100.00,2
kconfig,610,100.00,25
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,55.56,9
kconfig,610,100.00,5
kconfig,610,0.85,705
kconfig,610,1.04,96
kconfig,610,0.00,10
kconfig,610,0.00,2
kconfig,610,0.00,34
kconfig,610,0.00,5
kconfig,610,0.00,6
kconfig,610,0.00,5
kconfig,610,0.00,2
kconfig,610,0.00,68
kconfig,610,0.00,18
kconfig,610,0.00,4
kconfig,610,0.00,14
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,90.88,351
kconfig,610,0.00,88
kconfig,610,0.00,10
kconfig,610,85.83,120
kconfig,610,0.00,5
kconfig,610,90.48,21
kconfig,610,6.56,61
kconfig,610,85.07,67
kconfig,610,100.00,5
kconfig,610,100.00,4
kconfig,610,100.00,8
kconfig,610,100.00,29
kconfig,610,0.00,2
kconfig,610,40.24,1563
kconfig,610,0.00,171
kconfig,610,9.30,86
kconfig,610,0.00,81
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,55.24,248
kconfig,610,0.00,5
kconfig,610,88.24,34
kconfig,610,0.00,4
kconfig,610,13.39,224
kconfig,610,0.00,2
kconfig,610,22.22,9
kconfig,610,35.71,14
kconfig,610,0.00,4
kconfig,610,38.89,18
kconfig,610,44.44,9
kconfig,610,0.00,11
kconfig,610,0.00,2
kconfig,610,0.00,3
kconfig,610,38.10,21
kconfig,610,0.00,2
kconfig,610,80.91,309
kconfig,610,59.52,168
kconfig,610,7.69,91
kconfig,610,71.43,14
kconfig,610,0.00,10
kconfig,610,100.00,6
kconfig,610,0.00,5
kconfig,610,86.67,15
kconfig,610,87.50,56
kconfig,610,100.00,2
kconfig,610,0.00,2
kconfig,610,47.17,53
kconfig,610,100.00,2
kconfig,610,0.00,4
kconfig,610,0.00,52
kconfig,610,80.00,5
kconfig,610,67.50,120
kconfig,610,0.00,10
kconfig,610,67.17,527
kconfig,610,59.79,194
kconfig,610,100.00,2
kconfig,610,50.00,18
kconfig,610,50.00,4
kconfig,610,75.00,8
kconfig,610,66.35,104
kconfig,610,100.00,2
kconfig,610,84.21,171
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,75.45,110
kconfig,610,0.00,5
kconfig,610,84.62,13
kconfig,610,100.00,6
kconfig,610,92.00,150
kconfig,610,100.00,2
kconfig,610,85.71,14
kconfig,610,100.00,2
kconfig,610,100.00,8
kconfig,610,100.00,15
kconfig,610,89.13,46
kconfig,610,0.00,2
kconfig,610,80.31,960
kconfig,610,55.56,18
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,65.06,166
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,23.97,121
kconfig,610,8.00,100
kconfig,610,0.00,10
kconfig,610,100.00,5
kconfig,610,0.00,12
kconfig,610,88.00,125
kconfig,610,0.00,5
kconfig,610,0.00,3
kconfig,610,66.67,57
kconfig,610,0.00,4
kconfig,610,100.00,34
kconfig,610,100.00,2
kconfig,610,100.00,8
kconfig,610,100.00,2
kconfig,610,100.00,13
kconfig,610,0.00,4
kconfig,610,100.00,29
kconfig,610,0.00,19
kconfig,610,0.00,5
kconfig,610,71.53,144
kconfig,610,0.00,10
kconfig,610,0.00,30
kconfig,610,71.88,96
kconfig,610,0.00,5
kconfig,610,71.43,7
kconfig,610,87.59,137
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,35.71,14
kconfig,610,100.00,4
kconfig,610,40.00,5
kconfig,610,100.00,23
kconfig,610,81.73,2064
kconfig,610,9.52,84
kconfig,610,75.00,20
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,75.30,166
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,73.08,182
kconfig,610,0.00,52
kconfig,610,0.00,10
kconfig,610,82.17,230
kconfig,610,0.00,5
kconfig,610,100.00,28
kconfig,610,62.50,8
kconfig,610,93.33,30
kconfig,610,25.00,8
kconfig,610,0.00,3
kconfig,610,86.81,91
kconfig,610,100.00,2
kconfig,610,100.00,6
kconfig,610,100.00,7
kconfig,610,100.00,4
kconfig,610,0.00,2
kconfig,610,100.00,11
kconfig,610,18.75,16
kconfig,610,100.00,27
kconfig,610,75.00,16
kconfig,610,90.20,102
kconfig,610,0.00,11
kconfig,610,0.00,22
kconfig,610,0.00,5
kconfig,610,0.00,2
kconfig,610,13.59,103
kconfig,610,0.00,10
kconfig,610,80.46,174
kconfig,610,76.91,602
kconfig,610,100.00,5
kconfig,610,86.67,15
kconfig,610,87.62,105
kconfig,610,100.00,2
kconfig,610,0.00,2
kconfig,610,100.00,7
kconfig,610,100.00,2
kconfig,610,38.10,21
kconfig,610,0.00,4
kconfig,610,100.00,19
kconfig,610,75.00,16
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,67.10,2474
kconfig,610,11.43,70
kconfig,610,29.17,24
kconfig,610,0.00,8
kconfig,610,82.35,17
kconfig,610,74.70,166
kconfig,610,0.00,53
kconfig,610,84.62,26
kconfig,610,12.84,218
kconfig,610,0.00,13
kconfig,610,78.38,148
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,69.49,236
kconfig,610,0.00,5
kconfig,610,0.00,3
kconfig,610,80.00,5
kconfig,610,78.38,37
kconfig,610,81.02,216
kconfig,610,100.00,2
kconfig,610,33.33,6
kconfig,610,35.71,14
kconfig,610,100.00,2
kconfig,610,54.55,22
kconfig,610,0.00,6
kconfig,610,0.00,4
kconfig,610,86.11,36
kconfig,610,81.25,32
kconfig,610,0.00,11
kconfig,610,0.00,19
kconfig,610,0.00,3
kconfig,610,0.00,21
kconfig,610,0.00,2
kconfig,610,75.00,20
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,77.40,208
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.50,199
kconfig,610,64.53,203
kconfig,610,20.59,34
kconfig,610,11.43,70
kconfig,610,0.00,10
kconfig,610,100.00,4
kconfig,610,0.00,5
kconfig,610,83.50,206
kconfig,610,81.22,2279
kconfig,610,12.50,8
kconfig,610,86.67,15
kconfig,610,100.00,19
kconfig,610,0.00,3
kconfig,610,90.65,107
kconfig,610,100.00,2
kconfig,610,100.00,3
kconfig,610,100.00,4
kconfig,610,100.00,5
kconfig,610,100.00,19
kconfig,610,0.00,11
kconfig,610,0.00,22
kconfig,610,0.00,9
kconfig,610,0.00,2
kconfig,610,20.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,5.30,151
kconfig,610,0.00,16
kconfig,610,0.00,25
kconfig,610,24.19,62
kconfig,610,0.00,10
kconfig,610,40.63,32
kconfig,610,100.00,2
kconfig,610,73.15,108
kconfig,610,74.68,387
kconfig,610,0.00,2
kconfig,610,14.29,7
kconfig,610,100.00,3
kconfig,610,100.00,4
kconfig,610,92.09,215
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,84.07,113
kconfig,610,0.00,5
kconfig,610,0.00,3
kconfig,610,100.00,32
kconfig,610,86.93,199
kconfig,610,100.00,8
kconfig,610,77.78,9
kconfig,610,100.00,4
kconfig,610,100.00,8
kconfig,610,100.00,19
kconfig,610,93.18,44
kconfig,610,31.58,1216
kconfig,610,13.10,84
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,82.35,17
kconfig,610,46.95,164
kconfig,610,0.00,53
kconfig,610,61.76,34
kconfig,610,60.16,128
kconfig,610,0.00,10
kconfig,610,58.64,162
kconfig,610,0.00,5
kconfig,610,100.00,2
kconfig,610,86.67,15
kconfig,610,0.00,3
kconfig,610,100.00,9
kconfig,610,0.00,2
kconfig,610,0.00,5
kconfig,610,83.33,18
kconfig,610,0.00,20
kconfig,610,0.00,11
kconfig,610,0.00,19
kconfig,610,0.00,2
kconfig,610,57.95,3310
kconfig,610,11.43,70
kconfig,610,83.33,18
kconfig,610,0.00,8
kconfig,610,82.35,17
kconfig,610,68.28,186
kconfig,610,0.00,53
kconfig,610,85.71,35
kconfig,610,0.00,37
kconfig,610,88.07,176
kconfig,610,0.00,10
kconfig,610,53.71,175
kconfig,610,0.00,9
kconfig,610,86.67,15
kconfig,610,0.00,61
kconfig,610,0.00,121
kconfig,610,0.00,2
kconfig,610,0.00,9
kconfig,610,0.00,2
kconfig,610,75.00,8
kconfig,610,83.33,18
kconfig,610,100.00,10
kconfig,610,73.33,15
kconfig,610,75.00,16
kconfig,610,93.48,46
kconfig,610,0.00,11
kconfig,610,0.00,19
kconfig,610,0.00,2
kconfig,610,66.67,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,67.40,181
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,80.00,95
kconfig,610,0.00,10
kconfig,610,73.46,162
kconfig,610,83.88,695
kconfig,610,100.00,5
kconfig,610,91.49,47
kconfig,610,70.59,136
kconfig,610,75.00,8
kconfig,610,0.00,5
kconfig,610,100.00,4
kconfig,610,75.00,8
kconfig,610,100.00,8
kconfig,610,100.00,19
kconfig,610,100.00,44
kconfig,610,0.00,19
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,83.70,92
kconfig,610,80.95,252
kconfig,610,100.00,7
kconfig,610,100.00,13
kconfig,610,84.62,91
kconfig,610,0.00,8
kconfig,610,100.00,2
kconfig,610,70.00,10
kconfig,610,89.13,46
kconfig,610,0.00,2
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,75.61,164
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,26.45,121
kconfig,610,0.00,4
kconfig,610,100.00,12
kconfig,610,75.36,69
kconfig,610,90.45,220
kconfig,610,80.00,5
kconfig,610,0.00,2
kconfig,610,70.21,47
kconfig,610,100.00,2
kconfig,610,100.00,8
kconfig,610,100.00,19
kconfig,610,0.00,19
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,164
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,52.73,110
kconfig,610,0.00,10
kconfig,610,0.00,9
kconfig,610,0.00,5
kconfig,610,62.75,153
kconfig,610,75.26,388
kconfig,610,0.00,2
kconfig,610,100.00,2
kconfig,610,54.76,42
kconfig,610,75.45,110
kconfig,610,0.00,2
kconfig,610,100.00,2
kconfig,610,83.33,18
kconfig,610,86.21,29
kconfig,610,0.00,19
kconfig,610,60.00,20
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,67.96,181
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,67.54,114
kconfig,610,0.00,10
kconfig,610,96.43,56
kconfig,610,89.93,834
kconfig,610,14.93,67
kconfig,610,90.48,21
kconfig,610,84.00,25
kconfig,610,100.00,2
kconfig,610,100.00,8
kconfig,610,100.00,32
kconfig,610,97.73,44
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,81.44,167
kconfig,610,0.00,15
kconfig,610,0.00,9
kconfig,610,83.33,18
kconfig,610,49.39,164
kconfig,610,0.00,53
kconfig,610,57.14,35
kconfig,610,9.30,86
kconfig,610,0.00,4
kconfig,610,81.25,48
kconfig,610,0.00,5
kconfig,610,100.00,18
kconfig,610,80.00,25
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,100.00,19
kconfig,610,0.00,19
kconfig,610,1.49,1006
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,164
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,121
kconfig,610,0.00,19
kconfig,610,9.62,104
kconfig,610,0.00,10
kconfig,610,0.00,12
kconfig,610,0.00,121
kconfig,610,0.00,5
kconfig,610,0.00,21
kconfig,610,0.00,54
kconfig,610,0.00,8
kconfig,610,0.00,2
kconfig,610,0.00,8
kconfig,610,0.00,12
kconfig,610,0.00,27
kconfig,610,0.00,4
kconfig,610,0.00,19
kconfig,610,0.00,5
kconfig,610,4.13,557
kconfig,610,0.00,76
kconfig,610,0.00,10
kconfig,610,0.00,136
kconfig,610,0.00,5
kconfig,610,0.00,15
kconfig,610,0.00,80
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,0.00,20
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,0.00,12
kconfig,610,0.00,2
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,164
kconfig,610,0.00,53
kconfig,610,0.00,34
kconfig,610,2.53,79
kconfig,610,0.00,150
kconfig,610,0.00,3
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,0.00,62
kconfig,610,0.00,8
kconfig,610,0.00,493
kconfig,610,0.00,3
kconfig,610,0.00,4
kconfig,610,0.00,30
kconfig,610,0.00,11
kconfig,610,0.00,6
kconfig,610,0.00,6
kconfig,610,0.00,16
kconfig,610,0.00,453
kconfig,610,0.00,3
kconfig,610,0.00,9
kconfig,610,0.00,36
kconfig,610,0.00,2
kconfig,610,0.00,6
kconfig,610,0.00,2
kconfig,610,0.00,6
kconfig,610,2.03,543
kconfig,610,5.97,201
kconfig,610,0.00,15
kconfig,610,0.00,125
kconfig,610,0.00,4
kconfig,610,4.00,50
kconfig,610,0.00,5
kconfig,610,0.00,6
kconfig,610,0.00,21
kconfig,610,0.00,3
kconfig,610,0.00,4
kconfig,610,0.00,5
kconfig,610,0.00,2
kconfig,610,0.00,6
kconfig,610,0.00,4
kconfig,610,0.00,33
kconfig,610,0.00,2
kconfig,610,0.00,9
kconfig,610,50.90,446
kconfig,610,0.00,10
kconfig,610,0.00,16
kconfig,610,69.67,122
kconfig,610,0.00,5
kconfig,610,0.00,6
kconfig,610,86.21,29
kconfig,610,0.00,3
kconfig,610,0.00,8
kconfig,610,0.00,5
kconfig,610,100.00,2
kconfig,610,46.67,15
kconfig,610,86.21,29
kconfig,610,0.00,2
kconfig,610,55.56,18
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,42.08,183
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,9.09,154
kconfig,610,64.47,152
kconfig,610,37.93,29
kconfig,610,0.00,10
kconfig,610,100.00,5
kconfig,610,63.64,143
kconfig,610,60.54,2448
kconfig,610,65.63,64
kconfig,610,100.00,5
kconfig,610,80.00,5
kconfig,610,100.00,5
kconfig,610,100.00,2
kconfig,610,44.44,9
kconfig,610,0.00,8
kconfig,610,81.97,61
kconfig,610,0.00,2
kconfig,610,100.00,8
kconfig,610,100.00,2
kconfig,610,100.00,7
kconfig,610,0.00,19
kconfig,610,29.41,17
kconfig,610,26.42,897
kconfig,610,0.00,65
kconfig,610,0.00,39
kconfig,610,0.00,10
kconfig,610,64.65,99
kconfig,610,0.00,5
kconfig,610,100.00,13
kconfig,610,0.00,4
kconfig,610,100.00,2
kconfig,610,100.00,5
kconfig,610,0.00,3
kconfig,610,0.00,11
kconfig,610,15.03,153
kconfig,610,28.57,161
kconfig,610,0.00,13
kconfig,610,0.00,10
kconfig,610,57.85,242
kconfig,610,64.90,3031
kconfig,610,0.00,9
kconfig,610,0.00,4
kconfig,610,74.58,59
kconfig,610,87.50,8
kconfig,610,85.71,7
kconfig,610,66.67,42
kconfig,610,0.00,6
kconfig,610,70.93,227
kconfig,610,100.00,2
kconfig,610,100.00,4
kconfig,610,31.25,16
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,52.38,21
kconfig,610,100.00,2
kconfig,610,0.00,2
kconfig,610,31.25,16
kconfig,610,0.00,11
kconfig,610,0.00,77
kconfig,610,6.80,103
kconfig,610,0.00,10
kconfig,610,72.26,811
kconfig,610,85.71,7
kconfig,610,87.50,8
kconfig,610,100.00,5
kconfig,610,90.48,21
kconfig,610,88.89,144
kconfig,610,100.00,2
kconfig,610,33.33,6
kconfig,610,50.00,14
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,48.75,80
kconfig,610,100.00,11
kconfig,610,75.00,4
kconfig,610,100.00,41
kconfig,610,0.00,2
kconfig,610,0.00,6
kconfig,610,51.49,336
kconfig,610,0.00,18
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,190
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,88
kconfig,610,20.00,10
kconfig,610,60.00,90
kconfig,610,0.00,9
kconfig,610,0.00,2
kconfig,610,9.38,64
kconfig,610,100.00,19
kconfig,610,0.00,18
kconfig,610,63.89,144
kconfig,610,0.00,2
kconfig,610,35.71,14
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,0.00,6
kconfig,610,100.00,6
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,7.56,119
kconfig,610,0.00,20
kconfig,610,6.25,112
kconfig,610,0.00,10
kconfig,610,58.06,124
kconfig,610,60.46,1659
kconfig,610,100.00,2
kconfig,610,60.87,23
kconfig,610,100.00,18
kconfig,610,0.00,4
kconfig,610,95.45,22
kconfig,610,100.00,6
kconfig,610,100.00,3
kconfig,610,29.41,17
kconfig,610,63.38,213
kconfig,610,20.00,10
kconfig,610,0.00,5
kconfig,610,65.41,185
kconfig,610,64.62,1659
kconfig,610,73.85,65
kconfig,610,100.00,15
kconfig,610,0.00,4
kconfig,610,85.71,147
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,0.00,9
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,100.00,3
kconfig,610,0.00,12
kconfig,610,0.00,6
kconfig,610,55.00,160
kconfig,610,10.53,19
kconfig,610,7.69,117
kconfig,610,80.00,10
kconfig,610,0.00,2
kconfig,610,73.57,227
kconfig,610,53.68,4281
kconfig,610,50.00,4
kconfig,610,100.00,51
kconfig,610,0.00,5
kconfig,610,100.00,23
kconfig,610,100.00,2
kconfig,610,30.77,13
kconfig,610,0.00,4
kconfig,610,57.69,234
kconfig,610,100.00,2
kconfig,610,100.00,7
kconfig,610,50.00,14
kconfig,610,100.00,4
kconfig,610,76.92,13
kconfig,610,0.00,3
kconfig,610,36.84,19
kconfig,610,72.87,4715
kconfig,610,37.83,415
kconfig,610,17.07,41
kconfig,610,48.08,104
kconfig,610,0.00,10
kconfig,610,100.00,5
kconfig,610,74.34,265
kconfig,610,0.00,5
kconfig,610,0.00,2
kconfig,610,100.00,5
kconfig,610,100.00,7
kconfig,610,2.86,70
kconfig,610,80.00,5
kconfig,610,93.75,32
kconfig,610,0.00,4
kconfig,610,79.81,213
kconfig,610,100.00,2
kconfig,610,50.00,4
kconfig,610,35.71,14
kconfig,610,100.00,4
kconfig,610,71.43,21
kconfig,610,92.59,27
kconfig,610,75.00,16
kconfig,610,93.48,46
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,33.33,9
kconfig,610,6.01,316
kconfig,610,3.66,82
kconfig,610,0.00,4
kconfig,610,0.00,123
kconfig,610,0.00,5
kconfig,610,0.00,21
kconfig,610,0.00,3
kconfig,610,0.00,2
kconfig,610,0.00,5
kconfig,610,0.00,10
kconfig,610,0.00,27
kconfig,610,0.00,26
kconfig,610,0.81,988
kconfig,610,0.00,22
kconfig,610,0.00,13
kconfig,610,0.00,17
kconfig,610,0.00,232
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,29
kconfig,610,4.04,99
kconfig,610,0.00,54
kconfig,610,0.00,10
kconfig,610,0.00,136
kconfig,610,0.00,67
kconfig,610,0.00,5
kconfig,610,0.00,6
kconfig,610,0.00,26
kconfig,610,0.00,13
kconfig,610,0.00,2
kconfig,610,0.00,5
kconfig,610,0.00,10
kconfig,610,0.00,24
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,0.00,3
kconfig,610,0.00,6
kconfig,610,0.00,2
kconfig,610,0.00,18
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,168
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,6
kconfig,610,15.79,285
kconfig,610,0.00,4
kconfig,610,0.00,11
kconfig,610,0.00,17
kconfig,610,0.00,44
kconfig,610,0.00,19
kconfig,610,0.00,28
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,164
kconfig,610,0.00,53
kconfig,610,0.00,26
kconfig,610,0.00,74
kconfig,610,0.00,10
kconfig,610,0.00,12
kconfig,610,0.00,121
kconfig,610,2.39,964
kconfig,610,0.00,2
kconfig,610,0.00,15
kconfig,610,0.00,51
kconfig,610,0.00,20
kconfig,610,0.00,25
kconfig,610,0.00,2
kconfig,610,0.00,9
kconfig,610,0.00,5
kconfig,610,0.00,10
kconfig,610,0.00,5
kconfig,610,0.00,26
kconfig,610,0.00,19
kconfig,610,0.00,6
kconfig,610,28.00,25
kconfig,610,47.37,19
kconfig,610,0.00,17
kconfig,610,45.63,252
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,175
kconfig,610,9.74,154
kconfig,610,32.00,25
kconfig,610,0.00,14
kconfig,610,0.00,9
kconfig,610,0.00,49
kconfig,610,0.00,204
kconfig,610,48.94,2934
kconfig,610,0.00,3
kconfig,610,100.00,2
kconfig,610,0.00,68
kconfig,610,100.00,4
kconfig,610,0.00,13
kconfig,610,0.00,24
kconfig,610,37.50,16
kconfig,610,0.00,19
kconfig,610,0.00,3
kconfig,610,33.33,15
kconfig,610,0.00,2
kconfig,610,0.00,15
kconfig,610,41.67,12
kconfig,610,0.00,17
kconfig,610,4.27,164
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,8
kconfig,610,0.00,22
kconfig,610,25.00,12
kconfig,610,58.54,369
kconfig,610,0.00,100
kconfig,610,75.00,8
kconfig,610,75.00,4
kconfig,610,0.00,19
kconfig,610,0.34,4431
kconfig,610,3.70,81
kconfig,610,0.00,144
kconfig,610,0.00,8
kconfig,610,26.67,15
kconfig,610,82.35,17
kconfig,610,59.22,206
kconfig,610,0.00,53
kconfig,610,37.50,40
kconfig,610,0.00,125
kconfig,610,0.00,5
kconfig,610,0.00,6
kconfig,610,0.00,54
kconfig,610,0.00,5
kconfig,610,0.00,7
kconfig,610,0.00,4
kconfig,610,0.00,2
kconfig,610,0.00,8
kconfig,610,0.00,15
kconfig,610,0.00,32
kconfig,610,0.00,24
kconfig,610,0.00,3
kconfig,610,0.00,29
kconfig,610,0.00,23
kconfig,610,0.00,16
kconfig,610,0.00,11
kconfig,610,0.00,19
kconfig,610,0.00,2
kconfig,610,20.00,55
kconfig,610,10.81,111
kconfig,610,28.21,39
kconfig,610,0.00,8
kconfig,610,29.41,17
kconfig,610,26.88,186
kconfig,610,29.41,17
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,2.38,252
kconfig,610,0.00,15
kconfig,610,0.00,8
kconfig,610,0.00,17
kconfig,610,0.00,156
kconfig,610,0.00,53
kconfig,610,0.00,23
kconfig,610,0.00,95
kconfig,610,0.00,10
kconfig,610,0.00,69
kconfig,610,0.00,5
kconfig,610,0.00,12
kconfig,610,0.00,162
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,0.00,14
kconfig,610,0.00,2
kconfig,610,0.00,19
kconfig,610,3.53,170
kconfig,610,0.00,6
kconfig,610,0.00,5
kconfig,610,0.00,2
kconfig,610,0.00,17
kconfig,610,12.16,255
kconfig,610,84.90,927
kconfig,610,85.71,21
kconfig,610,0.00,79
kconfig,610,0.00,48
kconfig,610,0.00,9
default,540,73.91,115
default,540,78.95,95
default,540,84.89,1138
default,540,52.38,21
default,540,52.17,69
default,540,37.88,198
default,540,100.00,17
default,540,100.00,2
default,540,100.00,6
default,540,100.00,45
default,540,100.00,5
default,540,0.00,61
default,540,100.00,16
default,540,75.00,8
default,540,100.00,7
default,540,100.00,11
default,540,100.00,20
default,540,0.00,4
default,540,0.00,2
default,540,10.00,30
default,540,0.00,8
default,540,0.00,126
default,540,85.00,80
default,540,1.68,1014
default,540,26.29,232
default,540,62.50,8
default,540,0.00,54
default,540,0.00,14
default,540,0.00,5
default,540,0.00,157
default,540,0.00,3
default,540,0.00,2
default,540,0.00,4
default,540,0.00,3
default,540,0.00,20
default,540,0.00,2
default,540,0.00,22
default,540,0.00,27
default,540,0.00,74
default,540,0.00,10
default,540,0.00,6
default,540,0.00,29
default,540,0.00,6
default,540,0.00,12
default,540,87.67,73
default,540,56.10,123
default,540,61.06,226
default,540,75.00,4
default,540,100.00,6
default,540,70.00,10
default,540,0.00,5
default,540,1.05,667
default,540,0.00,14
default,540,0.00,256
default,540,0.00,9
default,540,0.00,5
default,540,0.00,2
default,540,0.00,6
default,540,0.00,96
default,540,0.00,33
default,540,0.00,10
default,540,0.00,12
default,540,0.00,5
default,540,0.00,20
default,540,0.00,15
default,540,0.00,74
default,540,0.00,10
default,540,0.00,19
default,540,0.00,2
default,540,57.61,1038
default,540,0.00,144
default,540,1.14,175
default,540,0.00,5
default,540,0.00,6
default,540,0.00,5
default,540,0.00,3
default,540,0.00,2
default,540,93.10,29
default,540,0.00,2
default,540,0.00,5
default,540,0.00,7
default,540,0.00,2
default,540,0.00,56
default,540,0.00,105
default,540,62.50,8
